113405296,112646342
108062326,107572459
105955593,105607791
113405962,112647008
113407561,112648588
113407208,112648254
102671780,102580211
108946564,108391588
101140193,101075980
100372013,100355474
113406638,112647684
102673078,102581254
107234230,106790563
106311557,105923779
109762011,109142962
109762385,109143336
102673637,102581816
102674101,102582246
102674184,102582329
102674273,102582418
102674358,102582503
102673480,102581659
100758795,100714264
112975804,112225821
105444610,105131417
114019441,113220263
112752039,112003044
112755559,112006534
112754648,112005626
112754468,112005446
112754174,112005152
112755727,112006702
112754003,112004981
112755225,112006200
112755387,112006362
112755876,112006851
112753762,112004742
112754781,112005759
112754981,112005956
112753573,112004561
112753007,112004010
112753245,112004245
112754311,112005289
112751823,112002828
113157595,112404375
111533026,110789020
105596224,105276319
114710805,113870367
114711008,113870570
114710935,113870497
114711197,113870755
102674482,102582619
102674912,102582940
102675077,102583105
102675219,102583247
114599168,113763335
114768640,113926156
114927051,114078117
114600504,113764506
114926595,114077661
114267205,113457080
114271480,113461337
102675354,102583379
114594456,113759000
114808911,113965410
113425637,112666271
114808418,113964917
114600742,113764726
102748618,102653443
109710619,109097004
114323683,113511735
112036067,111289237
109186709,108614805
102299715,102214402
102299846,102214533
110807858,110103162
113425839,112666473
102229867,102144578
102230187,102144898
102230023,102144734
114482444,113659441
100035189,100030589
109762821,109143736
111238303,110509859
111916467,111169650
111916696,111169879
111916965,111170148
109594298,108990645
105042468,104771895
105578740,105259523
112830222,112080854
112351091,111602837
114054262,113252694
111323849,110590745
102608151,102516691
102608284,102516824
114054465,113252897
109186928,108615005
114121804,113317004
112772419,112023179
112774641,112025404
104977561,104718331
104960079,104703533
102675522,102583547
105655482,105329553
105436381,105124553
104958634,104702398
104959061,104702567
104416530,104246076
114054642,113253074
109187036,108615095
113425980,112666614
114609198,113772822
114808617,113965116
114754378,113912070
114808752,113965251
109763272,109144169
114640890,113802641
114517629,113691060
107065562,106632683
105747495,105414825
113581598,112816547
114020753,113221557
113426238,112666872
100647919,100611514
101349333,101275269
107845571,107371640
114019600,113220422
105716961,105385794
102130190,102046029
102130308,102046147
112839409,112089918
112839574,112090083
102640453,102549189
102640857,102549593
102640626,102549362
102640093,102548829
102715712,102622138
107762740,107290449
108174995,107679299
108490531,107974260
114222112,113414652
114222352,113414893
114222541,113415082
101425817,101349683
111768242,111022032
111768505,111022295
111768816,111022606
109763349,109144246
109187204,108615246
111722982,110976895
111722769,110976682
111723452,110977365
111723227,110977140
111780747,111034510
114021853,113222639
108985345,108427764
112267677,111519530
101998741,101916149
112267931,111519784
102675885,102583910
111780589,111034352
111780930,111034693
114377830,113563823
102675987,102584012
114097893,113294275
107266442,106820643
102676097,102584104
102676261,102584268
103452267,103326185
102676566,102584573
111504478,110762397
105248667,104946471
102676670,102584677
105479503,105164897
111425401,110686940
105100866,104821515
111512331,110770196
105100981,104821630
111510714,110768597
102676805,102584812
107347224,106896749
109763668,109144565
114384227,113569653
106094774,105731050
113930245,113139680
114207388,113400177
114127782,113322644
114528193,113700122
100864226,100812558
107498455,107039208
105637558,105314694
100041899,100037061
106527710,106124917
104946078,104694012
101193886,101127432
106552814,106149516
108811812,108269383
112975982,112225999
113617468,112851175
113617630,112851337
105128870,104842691
113246662,112492114
102226821,102141532
102226598,102141309
101577818,101500017
101577941,101500140
103979847,103829452
104643397,104459190
101651370,101572761
101651641,101573032
101651778,101573154
114028291,113228652
109764381,109145188
101882372,101801364
100438065,100414898
111539289,110795166
112490330,111741803
112490490,111741963
105444709,105131516
101565480,101487686
101565599,101487805
114164190,113358052
111917186,111170369
111917407,111170590
112583529,111834747
112583855,111835073
112583681,111834899
114303448,113492714
101324916,101251268
111536369,110792309
114998290,114146837
114368483,113555105
105280365,104976260
114021936,113222722
114022068,113222854
114545548,113714985
107091902,106655747
114382766,113568264
107230796,106787165
102676938,102584945
101917434,101835439
105457795,105144167
113206001,112452055
113206178,112452232
114711364,113870922
114998421,114146968
114593671,113758234
114998522,114147069
114965958,114115179
102677136,102585143
114998677,114147224
107315350,106866206
100759694,100714915
111723655,110977568
111724363,110978276
111724109,110978022
105408113,105098827
102302853,102217419
102302969,102217535
102677232,102585239
114731334,113889865
101914415,101832420
100548326,100520929
101914830,101832835
114222685,113415226
114228376,113420899
111421401,110682972
114584110,113749066
112371002,111622772
112371202,111622972
112371439,111623214
112371704,111623479
112370842,111622612
113206438,112452492
104917292,104669759
114627655,113790463
114725217,113884050
112030479,111283498
112030908,111283927
102677436,102585443
100998037,100940061
101375760,101300779
101375460,101300479
101374989,101300044
101375204,101300259
102677602,102585609
114254102,113449364
101427005,101350871
101427143,101351009
101390466,101314985
101390287,101314806
100705580,100663282
101913838,101831875
101914163,101832168
101181902,101115490
102677718,102585725
109764732,109145539
111755319,111009265
107308308,106859629
101020117,100961038
111421618,110683189
102026798,101944097
102026948,101944247
102027075,101944374
104441282,104269606
114796359,113953269
101046984,100986351
114723425,113882294
111421822,110683393
114723079,113881948
114776804,113934131
100960395,100903352
106570520,106166754
113426591,112667225
109765118,109145813
114527553,113699500
102678010,102586017
102678174,102586181
108623260,108097266
113426726,112667360
113360950,112603347
113803158,113023261
104285803,104120925
105901840,105558240
110315837,109649239
114729737,113888358
109767592,109148143
110033082,109391434
107010821,106582163
109767700,109148251
106442405,106043339
113291356,112535445
101194711,101128257
100809886,100759964
100757337,100712948
100931847,100875898
113954818,113162423
108266542,107766966
110652954,109958741
100045250,100040371
102678384,102586391
100732746,100689620
103612559,103479067
101900985,101819664
113157684,112404458
100710338,100667947
100710155,100667764
106822576,106403441
113879816,113093393
113891937,113104960
114140176,113334490
114054762,113253194
114346606,113533942
114255536,113445571
114347045,113534381
114342742,113530078
114343062,113530398
114114886,113310565
114243268,113435582
114243393,113435707
114243649,113435963
114566476,113733559
114400325,113585180
102678528,102586535
114594708,113759234
113426948,112667582
114885088,114037175
107248801,106804089
106714697,106302221
108353912,107846558
100798959,100749638
113316722,112560000
114707361,113866997
114129223,113324085
114152803,113346829
109515027,108913684
107153838,106712946
102165877,102081017
112483427,111734900
109187594,108615634
112045514,111298666
111305258,110573073
104863793,104628344
114834563,113989670
114362593,113549546
109040475,108479152
112189620,111441577
112189987,111441944
112189779,111441736
109515131,108913787
102496210,102407265
103229905,103112253
104659090,104470398
107440045,106984962
102678897,102586904
115215480,114354433
115215693,114354646
114056280,113254474
102421136,102333623
113728818,112955478
106399631,106002612
113173882,112419982
112960378,112210554
102679257,102587264
108778401,108239196
114116908,113312587
113427356,112667961
106458685,106058647
102679788,102587795
113843001,113059483
110598904,109907831
109769345,109149787
102679961,102587950
109769525,109149967
106649704,106239716
114584016,113748972
100333203,100317751
105291728,104987153
107925966,107448635
108834543,108289610
102254531,102169089
102255023,102169581
102254901,102169459
102254697,102169255
102254370,102168928
102056228,101973498
111396667,110659023
109164903,108596169
108025112,107538148
111758628,111012420
111758799,111012591
110808756,110104055
114706889,113866525
114257687,113446386
111769002,111022792
111769176,111022964
114246710,113439022
105484355,105169336
105529286,105212700
100665970,100627281
114235793,113428243
114234611,113427079
114367005,113553627
114246097,113438409
114204763,113397642
114117173,113312852
114707101,113866737
114707903,113867539
114707710,113867346
114708042,113867678
114059928,113258074
102427958,102340441
102428089,102340572
101330126,101256236
109762509,109143460
105642175,105318462
104792357,104573051
114665102,113825833
115091669,114237032
105414147,105103870
110016103,109375505
106521878,106119414
114702416,113862231
102680110,102588099
111460281,110720570
103957420,103807278
102680337,102588326
104935528,104685624
106430784,106031904
113427481,112668086
113179216,112425298
113206584,112452638
113207572,112453626
113207094,112453148
113207335,112453389
113207736,112453790
113207923,112453977
109180791,108609334
106629610,106220484
109187743,108615782
114612317,113775885
105456622,105143112
105268965,104965481
114239322,113431690
104999741,104736262
105000537,104736811
109187923,108615961
102680512,102588501
109524027,108922674
109524151,108922797
105085991,104808779
102680638,102588627
100874457,100822594
109769636,109150078
100147454,100138836
107187150,106744924
102680754,102588773
109769929,109150353
113405480,112646526
102003037,101920445
109770359,109150783
102680947,102588948
111317749,110585181
111909745,111162933
111909864,111163050
109773962,109154228
108180484,107683996
108077292,107586975
113427633,112668238
108491826,107975544
101200000,101133692
108453108,107940515
109880427,109250879
101137206,101073154
104729127,104526000
110876798,110168819
110933084,110220901
111203059,110477360
111207929,110482049
114960261,114109517
109057170,108494391
108843085,108297739
108454191,107941915
113660619,112888875
109188094,108616131
104793016,104573494
113321495,112564756
115158189,114300279
109771855,109152273
106714420,106301944
105221649,104921019
106320440,105931432
100555138,100527094
102681392,102589375
104255899,104092845
112453714,111705197
107579917,107112321
109772029,109152447
110953797,110240327
111052672,110334118
111138085,110414387
111392754,110655164
111211870,110485969
111283158,110551427
106385080,105988881
111724660,110978573
109772330,109152705
109772448,109152823
104686257,104492332
109771435,109151853
103085915,102974163
105331171,105024142
105490983,105175770
114751417,113909468
105491308,105176095
100666107,100627418
105408388,105099102
107325639,106876381
102682038,102590021
114747838,113905932
108916111,108364489
109188383,108616376
114598704,113762889
114598525,113762728
113427789,112668394
112577686,111828905
106695753,106283846
110095869,109448327
114118936,113314498
105219561,104918913
100885297,100832621
110787470,110084064
105220126,104919478
113822249,113040279
110287213,109622621
105220306,104919658
114055052,113253484
105306708,105001111
114616939,113780496
109772746,109153121
109772930,109153287
100848466,100797615
113297397,112541190
108340753,107833129
109773076,109153433
105160796,104869833
113427989,112668594
115241655,114380531
106226934,105847960
109678747,109068939
105606633,105286530
113126192,112373823
100796315,100747120
106370268,105974775
109773169,109153526
104662182,104472582
104859177,104625071
106324355,105934536
109773245,109153602
113800267,113020476
106782383,106365503
109773682,109153948
105704096,105373816
108118260,107627326
107249180,106804468
106671484,106261127
106535980,106132790
103556281,103425309
105160399,104869472
109774167,109154433
105785067,105450793
109774266,109154532
108381636,107871441
100577931,100548758
101214171,101146660
109774783,109155013
105175613,104881995
105040833,104770553
102682311,102590276
109019592,108460443
108122358,107631223
113063666,112313210
113063514,112313076
102200705,102115703
102200850,102115848
102201000,102115998
108784905,108245023
101268633,101197829
109188609,108616601
108290156,107789755
108782627,108243023
112916025,112166335
112916179,112166489
112104614,111357493
112104734,111357613
107403920,106950651
109595717,108991604
101616551,101538397
101617949,101539795
101618082,101539928
102479332,102390512
110813374,110108605
110939187,110226373
109594604,108990950
111236852,110509184
106380055,105984066
109507909,108907099
108784104,108244299
109710753,109097131
102682407,102590372
106977800,106551075
109553490,108950833
112786684,112037266
112786836,112037418
102422561,102335048
102422699,102335186
101522147,101444532
101521980,101444365
101522450,101444835
102682569,102590534
102682699,102590664
103632852,103497731
102682811,102590776
104469813,104296832
109764598,109145405
112044467,111297610
101353773,101279349
101353932,101279508
100302861,100289773
101326897,101253009
100625858,100591282
111473685,110733349
114324099,113512133
102692232,102600118
111422114,110683685
111422277,110683848
106114351,105749341
102688443,102596347
104587404,104409629
106626060,106216951
109189289,108617261
106119226,105753473
106046037,105689289
109826204,109200048
109775907,109156083
106096913,105732968
100840057,100789412
101016628,100957621
109776186,109156342
113122985,112370890
102691156,102599023
102682922,102590887
108502171,107984965
109776079,109156235
102683183,102591097
110809086,110104383
112830568,112081200
112830789,112081421
109559201,108956439
112768177,112018950
112768369,112019142
109579070,108976128
110809223,110104501
106372428,105976771
110064537,109420183
105968971,105619493
106161223,105791316
111869890,111123387
112931109,112181358
112931231,112181480
110066059,109421141
101499261,101422046
101499396,101422181
108762495,108225126
104654652,104466877
113931889,113141202
101172784,101107534
107479926,107023108
100755673,100711303
106332136,105941963
107544647,107079835
114388910,113574283
102110627,102026982
105466892,105153102
109776261,109156417
106736529,106322378
109776522,109156678
106005399,105652173
113785965,113008022
107203696,106760856
106659685,106249490
106559832,106156534
105167117,104874913
102384639,102298136
109814660,109189598
106308049,105920337
105835449,105498123
114491625,113667679
100400278,100382699
107118990,106680509
107116641,106678336
101225027,101156780
101038147,100977801
102088094,102005091
113663077,112891251
108703454,108170674
109689435,109078371
114170623,113364430
108197386,107700261
108233913,107735508
108234103,107735698
114714645,113873851
103808144,103665063
115033846,114181095
112357802,111609565
112357968,111609731
106986558,106560140
109189411,108617365
109634494,109027443
109637013,109029813
107025604,106595628
112481150,111732630
101694178,101615253
101654637,101576011
101746952,101667879
108698379,108165929
101697457,101618496
102504458,102415457
101817953,101737293
102485688,102396850
112895298,112145440
102116738,102032938
112429352,111680855
112120578,111373418
112699031,111950128
112020736,111273757
112118661,111371507
101694955,101616030
112590499,111841716
112509109,111760536
112698027,111949124
103608870,103475580
112833149,112083781
112699618,111950715
102390640,102303476
111652578,110907750
102406046,102318642
102208498,102123386
106952861,106527482
109635635,109028566
102688895,102596799
105258889,104956166
102683454,102591368
111653323,110908495
111653570,110908742
101803641,101723021
108196892,107699767
102683791,102591705
104316646,104150568
105520965,105204812
102683558,102591472
100656192,100619193
114726642,113885439
102683692,102591606
105936130,105590876
115143864,114286636
107575510,107107914
114330992,113518863
107008544,106579976
107609840,107141298
101897257,101816072
107429637,106974971
105936300,105591046
105626524,105304429
114654954,113816019
106340047,105948929
102684083,102591997
114022199,113222985
112883733,112133889
101687978,101609092
109594906,108991101
101687665,101608779
101687441,101608555
114128331,113323193
113434120,112674038
112429148,111680651
101819918,101739243
114900008,114051922
113000372,112250159
112998349,112248154
113000668,112250455
113001366,112251003
113001529,112251165
110809317,110104594
112839839,112090348
112840362,112090871
112840502,112091011
112840168,112090677
114708232,113867868
113713003,112940375
102684248,102592162
110896987,110188060
111647131,110902299
111647868,110903036
111647703,110902871
111648268,110903436
111648039,110903207
112476036,111727547
112476510,111728021
112477163,111728674
112477747,111729258
112477583,111729094
112477401,111728912
112477983,111729484
111856055,111109749
109576914,108974053
107943480,107464709
107974766,107492771
106664213,106253892
106023243,105667636
115151764,114294088
115127982,114271194
115124361,114267637
115124545,114267820
108472590,107959129
115126175,114269432
107943870,107465077
104927632,104678718
110809576,110104852
101154373,101089817
101575270,101497469
101575401,101497600
104742418,104535329
113340080,112583307
106482868,106082253
106485261,106084646
115017121,114164901
113428308,112668885
109778266,109158227
114601039,113765005
109778392,109158353
106332364,105942191
104674624,104482181
111917633,111170816
111917835,111171018
111918473,111171656
102684356,102592270
113428804,112669381
105739613,105406976
115028684,114176233
115029002,114176551
100373544,100356808
100768063,100719111
109778537,109158498
113137672,112384953
109936620,109301825
101172598,101107348
115220864,114359808
105003850,104739372
101269161,101198363
113324297,112567526
114389584,113574957
109778783,109158744
106674791,106264036
101754190,101674927
101754370,101675107
101754533,101675270
109495619,108896095
113174206,112420306
113174354,112420454
111781430,111035193
111781658,111035421
105584746,105265283
110236663,109575933
101473990,101396838
101474283,101397131
113814898,113033966
110929886,110217790
111335878,110601545
109524263,108922903
114099933,113296113
100035697,100031097
108490685,107974414
102647503,102556236
102647903,102556636
102648035,102556768
109779461,109159135
106271514,105889281
114381840,113567440
102366002,102279879
108904115,108353085
114071896,113269624
107154760,106713760
114095948,113292456
104640927,104457206
101104406,101041072
110809675,110104950
109971385,109334023
109779623,109159297
108128964,107637708
109779790,109159464
112622875,111874030
112623077,111874231
112623211,111874365
101794460,101713860
101794651,101714051
110809857,110105131
110810046,110105319
110810215,110105487
101354521,101280097
101354724,101280300
106066072,105706421
106066267,105706580
109181889,108610311
109780120,109159740
106065819,105706222
112104943,111357822
112105353,111358232
112106134,111359013
112106323,111359202
112105578,111358457
112105981,111358860
112105828,111358707
111805380,111059280
111805544,111059444
112106540,111359419
112132092,111384926
112107002,111359881
112107191,111360070
112107336,111360215
101030033,100970397
101646388,101567938
107764847,107292555
112430471,111681974
112295796,111547579
111375909,110639080
110810397,110105668
106789801,106372545
111163342,110438799
111274454,110543280
111401947,110664250
102741681,102647154
109532101,108930481
111642622,110897801
109524555,108923187
109531955,108930336
108012384,107526425
103238407,103120658
109770179,109150603
106506430,106104461
109570298,108967546
108782847,108243237
102685082,102593004
102684515,102592429
110810549,110105819
100825331,100774781
107818277,107345125
112717072,111968170
112717224,111968322
102303777,102218344
102685253,102593175
110810671,110105940
114055408,113253840
114385002,113570392
102510240,102421160
102510455,102421375
102510065,102420985
102509694,102420614
102509815,102420735
111169943,110445115
105174326,104880798
107834774,107361322
102689961,102597864
102868638,102767257
102693413,102601416
102693540,102601543
109780395,109159961
100974111,100916399
102685365,102593287
102685585,102593507
102467581,102379378
109191635,108619545
105769471,105436227
105528395,105211881
102688273,102596177
102686227,102594149
102686379,102594301
108194815,107697688
100818170,100767928
108273406,107773576
111525955,110783344
100960192,100903149
108219330,107721393
102690941,102598808
107406601,106953350
108279800,107779790
109780828,109160394
114862481,114016398
108219628,107721691
102689274,102597177
102689434,102597337
102690270,102598155
110655875,109961466
103703945,103565810
108492546,107976261
102690583,102598450
106623100,106214028
109781171,109160719
114520518,113693616
102690809,102598676
106708007,106295585
113660337,112888627
108197149,107700024
111423028,110684599
114517412,113690843
112088768,111341817
108433727,107922387
111429458,110690943
102692513,102600390
100985356,100927561
102692680,102600557
102692787,102600664
114203605,113396705
108555569,108033535
102687682,102595586
102693246,102601249
103426285,103301090
108425556,107914325
101105635,101042262
102693709,102601712
100300441,100287371
109781398,109160927
108195797,107698670
107347373,106896898
100825005,100774455
109191427,108619337
102685995,102593917
107408086,106954750
102686121,102594043
102686568,102594490
102687172,102595075
102687423,102595327
100305153,100292078
109780547,109160113
109780676,109160242
102687821,102595725
100317709,100303677
109191707,108619617
102096051,102013015
113308336,112552092
102687992,102595896
108196024,107698897
102689144,102597047
102689819,102597722
100316594,100302564
102690081,102597984
102690373,102598258
102690715,102598582
105635188,105312672
100170844,100161316
100607075,100573537
110433164,109756129
102692086,102599972
106519253,106116799
106264812,105882851
104788011,104569692
102692877,102600754
115283433,114418670
102693070,102601073
106255354,105873790
109826605,109200422
114547188,113716362
107663118,107192458
101851996,101771268
101852400,101771672
101852142,101771414
111818945,111072793
102007161,101924518
102007284,101924641
109589323,108985892
112840640,112091149
112841472,112091981
112841193,112091702
112841354,112091863
112841007,112091516
109055015,108492325
108927678,108375030
106997486,106570072
112742290,111993327
101951721,101869421
106932803,106509128
108474120,107960547
110810923,110106190
114085474,113282627
114086528,113283645
111112907,110389988
106987525,106561017
109020119,108460954
109130452,108564046
108010942,107525065
106997368,106569947
107902799,107426311
108011523,107525605
108012028,107526089
110813813,110109049
110813986,110109221
109165146,108596411
108913434,108361841
108032594,107544685
108012765,107526786
108013176,107527177
108969291,108413097
108013453,107527434
109165294,108596557
108013845,107527786
106461609,106061536
108014202,107528107
108014860,107528500
108015116,107528736
101278232,101207165
110881784,110173469
108022972,107536127
111008313,110292992
111089669,110368002
108994339,108436300
108013653,107527614
108898633,108347803
108030711,107542896
113208965,112455020
109191875,108619784
109740856,109124157
104632963,104451024
109589444,108986012
102694279,102602282
114085592,113282745
101269360,101198561
111297263,110565359
111053559,110334981
111129130,110405548
111352498,110617051
111225350,110499260
111290864,110559083
114602490,113766456
114708531,113868161
110811118,110106384
107265886,106820087
102694662,102602665
102694426,102602429
107224684,106781212
109781504,109161033
106803157,106385224
111635830,110891054
102522866,102433523
102077787,101994961
109741074,109124337
109192280,108620146
112068615,111321668
115132865,114275983
109740954,109124245
102132788,102048609
102110063,102026418
102694776,102602772
114124688,113319852
101527774,101450105
101527917,101450248
101527480,101449811
102694966,102602961
110846089,110139624
108704822,108171998
108705091,108172248
113684503,112912615
113050555,112300109
113050705,112300259
113050940,112300494
113820432,113038805
110811228,110106493
110834690,110128988
110811352,110106616
114210119,113402889
110811540,110106803
111277279,110545794
110881092,110172798
110951459,110238167
110954498,110241024
111287964,110556201
111309958,110577681
